10,1709075757,4.839897155761719e-05,1.71661376953125e-05,1.8358230590820312e-05,2.7418136596679688e-05,2.1696090698242188e-05,2.86102294921875e-05,2.6226043701171875e-05,2.5272369384765625e-05,2.6941299438476562e-05,2.3126602172851562e-05,1.5735626220703125e-05,2.1696090698242188e-05,1.6927719116210938e-05,1.4781951904296875e-05,2.0742416381835938e-05,1.6927719116210938e-05,1.7404556274414062e-05,1.9788742065429688e-05,1.5735626220703125e-05,2.384185791015625e-05,1.6927719116210938e-05,3.886222839355469e-05,2.3365020751953125e-05,2.8848648071289062e-05,2.0503997802734375e-05,1.811981201171875e-05,2.0265579223632812e-05,2.0503997802734375e-05,1.8596649169921875e-05,1.5020370483398438e-05,2.0503997802734375e-05,2.09808349609375e-05,1.8358230590820312e-05,2.288818359375e-05,1.8596649169921875e-05,1.8596649169921875e-05,1.5735626220703125e-05,1.4543533325195312e-05,1.5974044799804688e-05,1.8358230590820312e-05,1.6689300537109375e-05,1.6450881958007812e-05,2.5510787963867188e-05,2.5987625122070312e-05,2.6226043701171875e-05,1.71661376953125e-05,1.621246337890625e-05,1.9550323486328125e-05,1.9073486328125e-05,2.3126602172851562e-05,1.9550323486328125e-05,1.8358230590820312e-05,1.6689300537109375e-05,2.2172927856445312e-05,1.811981201171875e-05,2.5033950805664062e-05,2.3603439331054688e-05,1.811981201171875e-05,1.5735626220703125e-05,2.6702880859375e-05,1.4781951904296875e-05,2.193450927734375e-05,2.1457672119140625e-05,1.9788742065429688e-05,2.384185791015625e-05,1.430511474609375e-05,1.9788742065429688e-05,2.0503997802734375e-05,1.4781951904296875e-05,1.5735626220703125e-05,1.7881393432617188e-05,1.8358230590820312e-05,2.3603439331054688e-05,2.1696090698242188e-05,1.9550323486328125e-05,1.8358230590820312e-05,1.6689300537109375e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.2649765014648438e-05,2.4318695068359375e-05,1.8358230590820312e-05,1.6689300537109375e-05,2.0265579223632812e-05,1.6450881958007812e-05,1.5735626220703125e-05,2.47955322265625e-05,2.002716064453125e-05,2.1696090698242188e-05,1.33514404296875e-05,1.6927719116210938e-05,2.5033950805664062e-05,2.3603439331054688e-05,2.1457672119140625e-05,2.1696090698242188e-05,2.002716064453125e-05,1.6450881958007812e-05,2.4557113647460938e-05,1.2874603271484375e-05,1.9788742065429688e-05
11,1709075757,3.409385681152344e-05,3.170967102050781e-05,1.71661376953125e-05,1.7881393432617188e-05,2.1696090698242188e-05,2.6464462280273438e-05,2.4557113647460938e-05,1.7642974853515625e-05,2.4557113647460938e-05,1.6450881958007812e-05,2.3126602172851562e-05,2.765655517578125e-05,1.621246337890625e-05,2.0265579223632812e-05,1.8596649169921875e-05,1.7642974853515625e-05,1.7881393432617188e-05,1.9788742065429688e-05,2.765655517578125e-05,1.6689300537109375e-05,1.7881393432617188e-05,1.6689300537109375e-05,1.9311904907226562e-05,2.3603439331054688e-05,1.811981201171875e-05,1.811981201171875e-05,1.71661376953125e-05,1.7881393432617188e-05,1.5735626220703125e-05,2.384185791015625e-05,2.0265579223632812e-05,2.4080276489257812e-05,2.3603439331054688e-05,1.9311904907226562e-05,1.4781951904296875e-05,2.4557113647460938e-05,1.8835067749023438e-05,1.6689300537109375e-05,2.2172927856445312e-05,2.5987625122070312e-05,1.8358230590820312e-05,2.4318695068359375e-05,1.8835067749023438e-05,2.2172927856445312e-05,3.8623809814453125e-05,3.552436828613281e-05,1.811981201171875e-05,2.6464462280273438e-05,2.4557113647460938e-05,2.8848648071289062e-05,2.09808349609375e-05,2.4557113647460938e-05,1.6927719116210938e-05,1.5974044799804688e-05,1.9073486328125e-05,2.0742416381835938e-05,1.3828277587890625e-05,1.8835067749023438e-05,2.956390380859375e-05,1.8358230590820312e-05,2.3603439331054688e-05,2.2172927856445312e-05,2.5033950805664062e-05,1.7642974853515625e-05,2.7179718017578125e-05,2.0503997802734375e-05,1.430511474609375e-05,1.6927719116210938e-05,1.5974044799804688e-05,2.574920654296875e-05,2.7179718017578125e-05,2.2649765014648438e-05,1.5974044799804688e-05,2.0265579223632812e-05,1.7881393432617188e-05,2.0503997802734375e-05,2.193450927734375e-05,1.5735626220703125e-05,1.4543533325195312e-05,1.5974044799804688e-05,2.0503997802734375e-05,2.3365020751953125e-05,2.09808349609375e-05,1.6450881958007812e-05,1.7881393432617188e-05,2.288818359375e-05,1.8358230590820312e-05,2.288818359375e-05,1.8835067749023438e-05,2.1696090698242188e-05,1.811981201171875e-05,1.8358230590820312e-05,1.621246337890625e-05,1.621246337890625e-05,2.6226043701171875e-05,2.0742416381835938e-05,1.4781951904296875e-05,1.8358230590820312e-05,2.3126602172851562e-05,3.814697265625e-05
12,1709075757,3.8623809814453125e-05,2.2411346435546875e-05,1.811981201171875e-05,2.193450927734375e-05,4.863739013671875e-05,2.6226043701171875e-05,2.86102294921875e-05,2.574920654296875e-05,2.5510787963867188e-05,1.8835067749023438e-05,1.8835067749023438e-05,1.7881393432617188e-05,2.6464462280273438e-05,1.8596649169921875e-05,2.8371810913085938e-05,2.47955322265625e-05,2.0503997802734375e-05,2.6941299438476562e-05,2.0503997802734375e-05,2.4318695068359375e-05,1.621246337890625e-05,2.2649765014648438e-05,2.288818359375e-05,2.4080276489257812e-05,1.71661376953125e-05,1.7881393432617188e-05,2.0265579223632812e-05,1.8358230590820312e-05,3.7670135498046875e-05,2.574920654296875e-05,3.0994415283203125e-05,2.1457672119140625e-05,2.1219253540039062e-05,1.9073486328125e-05,2.0503997802734375e-05,2.6702880859375e-05,3.3855438232421875e-05,3.266334533691406e-05,2.0503997802734375e-05,2.193450927734375e-05,1.7642974853515625e-05,3.4809112548828125e-05,2.2649765014648438e-05,2.2649765014648438e-05,2.9087066650390625e-05,3.0517578125e-05,3.0279159545898438e-05,2.4557113647460938e-05,2.2411346435546875e-05,2.86102294921875e-05,2.2649765014648438e-05,2.4080276489257812e-05,1.7642974853515625e-05,2.288818359375e-05,1.7404556274414062e-05,1.7881393432617188e-05,1.8835067749023438e-05,2.1457672119140625e-05,2.1219253540039062e-05,1.6689300537109375e-05,2.47955322265625e-05,2.6226043701171875e-05,2.0265579223632812e-05,2.002716064453125e-05,2.8848648071289062e-05,2.2172927856445312e-05,2.4318695068359375e-05,1.7881393432617188e-05,2.5272369384765625e-05,3.5762786865234375e-05,2.4557113647460938e-05,2.1696090698242188e-05,2.3603439331054688e-05,1.8835067749023438e-05,1.6927719116210938e-05,1.7642974853515625e-05,2.2411346435546875e-05,2.288818359375e-05,1.7881393432617188e-05,2.86102294921875e-05,2.0503997802734375e-05,2.0265579223632812e-05,2.09808349609375e-05,2.6464462280273438e-05,2.6702880859375e-05,2.86102294921875e-05,2.2411346435546875e-05,2.1696090698242188e-05,2.384185791015625e-05,2.1696090698242188e-05,1.811981201171875e-05,1.9788742065429688e-05,1.8358230590820312e-05,3.4332275390625e-05,2.002716064453125e-05,1.6450881958007812e-05,2.6226043701171875e-05,2.5272369384765625e-05,1.7642974853515625e-05,1.9311904907226562e-05
13,1709075757,6.651878356933594e-05,2.6702880859375e-05,2.3126602172851562e-05,1.8358230590820312e-05,1.6450881958007812e-05,2.002716064453125e-05,2.6226043701171875e-05,2.384185791015625e-05,2.1696090698242188e-05,1.71661376953125e-05,2.86102294921875e-05,2.765655517578125e-05,2.0742416381835938e-05,2.8133392333984375e-05,2.2649765014648438e-05,3.600120544433594e-05,2.765655517578125e-05,1.8596649169921875e-05,3.0279159545898438e-05,3.266334533691406e-05,1.5497207641601562e-05,2.288818359375e-05,3.2901763916015625e-05,2.1457672119140625e-05,2.2649765014648438e-05,2.956390380859375e-05,1.2636184692382812e-05,2.4557113647460938e-05,1.9311904907226562e-05,2.2649765014648438e-05,2.86102294921875e-05,3.0279159545898438e-05,2.4557113647460938e-05,2.4557113647460938e-05,2.47955322265625e-05,1.5974044799804688e-05,2.5987625122070312e-05,1.6927719116210938e-05,1.621246337890625e-05,2.0742416381835938e-05,2.86102294921875e-05,2.4080276489257812e-05,3.0994415283203125e-05,1.4543533325195312e-05,2.5272369384765625e-05,1.8835067749023438e-05,2.6941299438476562e-05,1.7404556274414062e-05,2.3126602172851562e-05,1.8358230590820312e-05,1.9550323486328125e-05,2.1219253540039062e-05,3.218650817871094e-05,1.8358230590820312e-05,1.71661376953125e-05,3.0517578125e-05,1.8835067749023438e-05,2.2172927856445312e-05,3.075599670410156e-05,2.0503997802734375e-05,1.8835067749023438e-05,1.6450881958007812e-05,1.8358230590820312e-05,2.6702880859375e-05,2.0742416381835938e-05,1.8596649169921875e-05,2.0265579223632812e-05,1.621246337890625e-05,2.5272369384765625e-05,2.6702880859375e-05,2.3365020751953125e-05,2.86102294921875e-05,2.288818359375e-05,1.5974044799804688e-05,2.09808349609375e-05,2.5510787963867188e-05,1.8835067749023438e-05,2.2411346435546875e-05,2.6702880859375e-05,3.3855438232421875e-05,2.86102294921875e-05,2.2649765014648438e-05,2.288818359375e-05,1.8835067749023438e-05,1.8835067749023438e-05,2.0265579223632812e-05,2.0265579223632812e-05,3.24249267578125e-05,3.1948089599609375e-05,1.9311904907226562e-05,2.6226043701171875e-05,2.384185791015625e-05,2.8371810913085938e-05,1.6450881958007812e-05,2.288818359375e-05,1.6450881958007812e-05,1.8596649169921875e-05,2.4318695068359375e-05,2.7179718017578125e-05,2.1696090698242188e-05
14,1709075757,3.600120544433594e-05,2.6226043701171875e-05,2.3365020751953125e-05,3.600120544433594e-05,2.6464462280273438e-05,2.9087066650390625e-05,2.1219253540039062e-05,2.5510787963867188e-05,2.8133392333984375e-05,3.6716461181640625e-05,3.933906555175781e-05,2.0503997802734375e-05,2.7894973754882812e-05,2.1219253540039062e-05,2.1457672119140625e-05,2.7894973754882812e-05,3.1948089599609375e-05,2.3126602172851562e-05,2.002716064453125e-05,1.5974044799804688e-05,3.409385681152344e-05,1.8358230590820312e-05,2.574920654296875e-05,2.5987625122070312e-05,2.3365020751953125e-05,2.5272369384765625e-05,1.8596649169921875e-05,2.384185791015625e-05,2.288818359375e-05,2.002716064453125e-05,1.8358230590820312e-05,2.0265579223632812e-05,2.09808349609375e-05,3.409385681152344e-05,2.5272369384765625e-05,2.002716064453125e-05,2.8133392333984375e-05,2.6702880859375e-05,1.4781951904296875e-05,2.193450927734375e-05,3.62396240234375e-05,1.9550323486328125e-05,3.314018249511719e-05,2.0503997802734375e-05,2.2172927856445312e-05,3.2901763916015625e-05,2.7894973754882812e-05,2.9325485229492188e-05,2.8371810913085938e-05,2.8371810913085938e-05,3.0279159545898438e-05,3.0279159545898438e-05,2.5987625122070312e-05,3.3855438232421875e-05,1.5735626220703125e-05,2.288818359375e-05,2.5033950805664062e-05,1.8358230590820312e-05,2.4080276489257812e-05,2.4557113647460938e-05,2.002716064453125e-05,2.0503997802734375e-05,1.811981201171875e-05,1.8835067749023438e-05,3.0994415283203125e-05,5.9604644775390625e-05,2.193450927734375e-05,2.4318695068359375e-05,3.4809112548828125e-05,1.8358230590820312e-05,2.0742416381835938e-05,1.8358230590820312e-05,1.5497207641601562e-05,3.457069396972656e-05,2.3365020751953125e-05,2.0265579223632812e-05,2.86102294921875e-05,2.4557113647460938e-05,2.0265579223632812e-05,1.52587890625e-05,3.457069396972656e-05,3.24249267578125e-05,1.8596649169921875e-05,2.4080276489257812e-05,3.0040740966796875e-05,6.008148193359375e-05,2.7894973754882812e-05,3.552436828613281e-05,1.6450881958007812e-05,2.3603439331054688e-05,2.288818359375e-05,1.7881393432617188e-05,1.9311904907226562e-05,3.0994415283203125e-05,2.6702880859375e-05,1.7881393432617188e-05,2.2172927856445312e-05,1.9788742065429688e-05,2.002716064453125e-05,2.765655517578125e-05
15,1709075757,4.5299530029296875e-05,2.956390380859375e-05,4.267692565917969e-05,3.647804260253906e-05,2.47955322265625e-05,2.9802322387695312e-05,3.337860107421875e-05,1.8596649169921875e-05,2.6941299438476562e-05,1.9311904907226562e-05,3.0994415283203125e-05,4.649162292480469e-05,2.6226043701171875e-05,4.076957702636719e-05,2.6226043701171875e-05,2.5987625122070312e-05,2.5510787963867188e-05,1.9788742065429688e-05,1.9788742065429688e-05,1.9311904907226562e-05,2.6702880859375e-05,3.504753112792969e-05,2.193450927734375e-05,3.123283386230469e-05,4.0531158447265625e-05,4.1484832763671875e-05,1.7642974853515625e-05,2.4557113647460938e-05,1.6927719116210938e-05,2.384185791015625e-05,1.8596649169921875e-05,3.123283386230469e-05,3.409385681152344e-05,2.4318695068359375e-05,2.8371810913085938e-05,1.8596649169921875e-05,3.0517578125e-05,3.337860107421875e-05,2.1219253540039062e-05,2.9325485229492188e-05,2.8133392333984375e-05,2.4318695068359375e-05,4.410743713378906e-05,2.2411346435546875e-05,4.029273986816406e-05,3.4809112548828125e-05,2.2411346435546875e-05,4.1484832763671875e-05,2.1457672119140625e-05,3.7670135498046875e-05,3.600120544433594e-05,3.314018249511719e-05,1.8835067749023438e-05,2.47955322265625e-05,2.2411346435546875e-05,3.2901763916015625e-05,2.6941299438476562e-05,2.86102294921875e-05,2.4080276489257812e-05,2.8133392333984375e-05,2.1457672119140625e-05,3.528594970703125e-05,2.8133392333984375e-05,3.4809112548828125e-05,3.361701965332031e-05,3.123283386230469e-05,3.0517578125e-05,3.409385681152344e-05,2.5033950805664062e-05,2.8133392333984375e-05,2.193450927734375e-05,2.288818359375e-05,2.7179718017578125e-05,2.4557113647460938e-05,1.8596649169921875e-05,1.9550323486328125e-05,2.3603439331054688e-05,2.574920654296875e-05,1.9073486328125e-05,3.0994415283203125e-05,2.8371810913085938e-05,2.5987625122070312e-05,2.09808349609375e-05,1.6450881958007812e-05,2.6226043701171875e-05,3.504753112792969e-05,3.2901763916015625e-05,2.8371810913085938e-05,1.8596649169921875e-05,3.1948089599609375e-05,3.0994415283203125e-05,2.09808349609375e-05,2.8371810913085938e-05,2.4318695068359375e-05,2.3603439331054688e-05,2.574920654296875e-05,4.220008850097656e-05,3.123283386230469e-05,3.8623809814453125e-05,2.9802322387695312e-05
16,1709075757,4.315376281738281e-05,3.147125244140625e-05,2.8371810913085938e-05,2.0742416381835938e-05,1.9788742065429688e-05,1.9788742065429688e-05,2.4557113647460938e-05,3.409385681152344e-05,2.8371810913085938e-05,3.552436828613281e-05,3.266334533691406e-05,1.8596649169921875e-05,2.574920654296875e-05,3.3855438232421875e-05,3.528594970703125e-05,3.62396240234375e-05,1.9073486328125e-05,3.075599670410156e-05,2.8133392333984375e-05,3.886222839355469e-05,2.09808349609375e-05,2.7894973754882812e-05,3.2901763916015625e-05,2.8371810913085938e-05,2.8848648071289062e-05,1.3828277587890625e-05,4.9114227294921875e-05,3.457069396972656e-05,3.0279159545898438e-05,2.9087066650390625e-05,4.315376281738281e-05,2.1219253540039062e-05,3.3855438232421875e-05,1.9073486328125e-05,2.9087066650390625e-05,2.384185791015625e-05,2.574920654296875e-05,1.9073486328125e-05,3.3855438232421875e-05,3.743171691894531e-05,3.147125244140625e-05,3.409385681152344e-05,2.5987625122070312e-05,2.1696090698242188e-05,3.075599670410156e-05,2.1219253540039062e-05,2.9087066650390625e-05,2.384185791015625e-05,2.86102294921875e-05,2.574920654296875e-05,3.147125244140625e-05,1.7881393432617188e-05,3.790855407714844e-05,3.600120544433594e-05,4.38690185546875e-05,3.552436828613281e-05,5.221366882324219e-05,4.1484832763671875e-05,3.814697265625e-05,2.193450927734375e-05,2.5033950805664062e-05,3.0517578125e-05,2.7894973754882812e-05,2.1696090698242188e-05,2.5987625122070312e-05,3.0517578125e-05,3.266334533691406e-05,3.314018249511719e-05,2.9325485229492188e-05,1.9550323486328125e-05,2.2172927856445312e-05,2.7418136596679688e-05,2.5033950805664062e-05,1.9311904907226562e-05,1.71661376953125e-05,4.3392181396484375e-05,1.811981201171875e-05,1.9311904907226562e-05,2.47955322265625e-05,2.9087066650390625e-05,2.2172927856445312e-05,3.075599670410156e-05,2.288818359375e-05,3.3855438232421875e-05,2.86102294921875e-05,3.814697265625e-05,4.649162292480469e-05,3.337860107421875e-05,2.3365020751953125e-05,3.075599670410156e-05,3.3855438232421875e-05,2.9802322387695312e-05,2.193450927734375e-05,1.9073486328125e-05,3.1948089599609375e-05,1.4781951904296875e-05,1.8835067749023438e-05,2.9325485229492188e-05,2.2411346435546875e-05,3.719329833984375e-05
17,1709075757,5.030632019042969e-05,4.363059997558594e-05,3.981590270996094e-05,4.38690185546875e-05,2.8371810913085938e-05,2.7894973754882812e-05,4.5299530029296875e-05,2.3126602172851562e-05,3.314018249511719e-05,3.337860107421875e-05,3.24249267578125e-05,4.982948303222656e-05,4.267692565917969e-05,2.2172927856445312e-05,2.7894973754882812e-05,3.5762786865234375e-05,2.3126602172851562e-05,2.7894973754882812e-05,2.2411346435546875e-05,3.314018249511719e-05,2.193450927734375e-05,3.409385681152344e-05,4.220008850097656e-05,3.838539123535156e-05,2.2172927856445312e-05,4.076957702636719e-05,1.9550323486328125e-05,3.886222839355469e-05,2.6464462280273438e-05,2.5033950805664062e-05,3.552436828613281e-05,1.9311904907226562e-05,3.24249267578125e-05,2.7418136596679688e-05,2.7894973754882812e-05,2.47955322265625e-05,3.4809112548828125e-05,5.173683166503906e-05,2.4318695068359375e-05,2.9802322387695312e-05,2.956390380859375e-05,4.172325134277344e-05,2.9325485229492188e-05,3.075599670410156e-05,3.0279159545898438e-05,3.0040740966796875e-05,2.288818359375e-05,3.6716461181640625e-05,3.552436828613281e-05,3.600120544433594e-05,4.0531158447265625e-05,2.0503997802734375e-05,4.1484832763671875e-05,2.1457672119140625e-05,4.363059997558594e-05,3.528594970703125e-05,1.9073486328125e-05,2.7418136596679688e-05,2.1696090698242188e-05,2.2411346435546875e-05,4.744529724121094e-05,2.2411346435546875e-05,1.8835067749023438e-05,2.7894973754882812e-05,2.5272369384765625e-05,3.0040740966796875e-05,2.5033950805664062e-05,2.7418136596679688e-05,3.075599670410156e-05,2.193450927734375e-05,3.600120544433594e-05,3.0517578125e-05,2.7894973754882812e-05,3.7670135498046875e-05,3.0279159545898438e-05,5.054473876953125e-05,2.765655517578125e-05,2.4080276489257812e-05,4.649162292480469e-05,1.9311904907226562e-05,2.7418136596679688e-05,3.600120544433594e-05,3.743171691894531e-05,2.2172927856445312e-05,2.0265579223632812e-05,2.288818359375e-05,2.4318695068359375e-05,4.458427429199219e-05,2.1696090698242188e-05,1.7404556274414062e-05,2.2172927856445312e-05,2.2172927856445312e-05,2.7418136596679688e-05,3.0040740966796875e-05,3.981590270996094e-05,4.029273986816406e-05,2.9087066650390625e-05,1.9073486328125e-05,3.337860107421875e-05,4.076957702636719e-05
18,1709075757,5.53131103515625e-05,5.316734313964844e-05,3.218650817871094e-05,3.743171691894531e-05,2.8371810913085938e-05,3.600120544433594e-05,4.76837158203125e-05,5.435943603515625e-05,4.3392181396484375e-05,5.435943603515625e-05,4.172325134277344e-05,4.744529724121094e-05,5.316734313964844e-05,3.1948089599609375e-05,2.4318695068359375e-05,1.71661376953125e-05,3.886222839355469e-05,3.3855438232421875e-05,4.124641418457031e-05,3.0040740966796875e-05,2.6464462280273438e-05,2.6226043701171875e-05,4.410743713378906e-05,3.886222839355469e-05,3.266334533691406e-05,4.482269287109375e-05,2.4557113647460938e-05,2.7418136596679688e-05,4.100799560546875e-05,3.600120544433594e-05,3.933906555175781e-05,2.6941299438476562e-05,2.6702880859375e-05,4.9591064453125e-05,2.8371810913085938e-05,4.076957702636719e-05,3.4809112548828125e-05,2.1696090698242188e-05,2.1696090698242188e-05,2.384185791015625e-05,3.24249267578125e-05,2.47955322265625e-05,2.0742416381835938e-05,4.7206878662109375e-05,4.553794860839844e-05,4.6253204345703125e-05,4.458427429199219e-05,4.100799560546875e-05,2.1457672119140625e-05,2.4557113647460938e-05,4.458427429199219e-05,2.2411346435546875e-05,4.267692565917969e-05,2.574920654296875e-05,3.2901763916015625e-05,1.8358230590820312e-05,2.1457672119140625e-05,2.5033950805664062e-05,2.1696090698242188e-05,3.6716461181640625e-05,2.7894973754882812e-05,4.744529724121094e-05,4.029273986816406e-05,2.47955322265625e-05,3.886222839355469e-05,3.719329833984375e-05,2.193450927734375e-05,3.910064697265625e-05,4.506111145019531e-05,2.5272369384765625e-05,3.552436828613281e-05,2.5033950805664062e-05,6.198883056640625e-05,2.5510787963867188e-05,2.6702880859375e-05,2.5987625122070312e-05,1.71661376953125e-05,3.719329833984375e-05,4.220008850097656e-05,3.147125244140625e-05,5.698204040527344e-05,3.695487976074219e-05,2.5272369384765625e-05,3.0994415283203125e-05,3.4332275390625e-05,5.650520324707031e-05,3.457069396972656e-05,2.5987625122070312e-05,5.054473876953125e-05,4.5299530029296875e-05,2.8133392333984375e-05,2.288818359375e-05,4.291534423828125e-05,2.288818359375e-05,4.267692565917969e-05,4.792213439941406e-05,4.649162292480469e-05,3.361701965332031e-05,2.1696090698242188e-05,6.103515625e-05
19,1709075757,4.76837158203125e-05,2.956390380859375e-05,2.0503997802734375e-05,4.1484832763671875e-05,5.078315734863281e-05,6.0558319091796875e-05,5.53131103515625e-05,3.3855438232421875e-05,2.8371810913085938e-05,1.9788742065429688e-05,3.3855438232421875e-05,2.86102294921875e-05,2.5033950805664062e-05,4.363059997558594e-05,3.409385681152344e-05,5.14984130859375e-05,4.2438507080078125e-05,3.3855438232421875e-05,2.1696090698242188e-05,2.5033950805664062e-05,4.100799560546875e-05,2.8848648071289062e-05,2.86102294921875e-05,2.1696090698242188e-05,2.5510787963867188e-05,2.86102294921875e-05,4.291534423828125e-05,2.765655517578125e-05,4.291534423828125e-05,2.5033950805664062e-05,4.57763671875e-05,4.7206878662109375e-05,2.5033950805664062e-05,2.47955322265625e-05,5.1975250244140625e-05,3.814697265625e-05,2.8848648071289062e-05,3.719329833984375e-05,3.719329833984375e-05,2.193450927734375e-05,2.8371810913085938e-05,3.7670135498046875e-05,3.62396240234375e-05,2.6941299438476562e-05,6.270408630371094e-05,2.6702880859375e-05,2.193450927734375e-05,2.47955322265625e-05,4.3392181396484375e-05,4.029273986816406e-05,4.649162292480469e-05,4.0531158447265625e-05,4.315376281738281e-05,3.409385681152344e-05,3.0994415283203125e-05,3.123283386230469e-05,2.193450927734375e-05,2.86102294921875e-05,2.2172927856445312e-05,4.673004150390625e-05,2.8133392333984375e-05,5.0067901611328125e-05,2.193450927734375e-05,2.193450927734375e-05,2.2411346435546875e-05,6.508827209472656e-05,4.100799560546875e-05,3.266334533691406e-05,2.193450927734375e-05,5.14984130859375e-05,2.8133392333984375e-05,5.1975250244140625e-05,2.2172927856445312e-05,2.5510787963867188e-05,2.5272369384765625e-05,3.3855438232421875e-05,3.743171691894531e-05,3.743171691894531e-05,2.1696090698242188e-05,2.8133392333984375e-05,3.7670135498046875e-05,5.888938903808594e-05,3.4809112548828125e-05,3.0994415283203125e-05,2.1219253540039062e-05,2.2172927856445312e-05,2.4557113647460938e-05,3.4809112548828125e-05,2.7894973754882812e-05,2.5510787963867188e-05,3.457069396972656e-05,2.9087066650390625e-05,5.0067901611328125e-05,5.1975250244140625e-05,5.745887756347656e-05,6.0558319091796875e-05,5.9604644775390625e-05,4.601478576660156e-05,2.7418136596679688e-05,2.6464462280273438e-05
